"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD11A","CD4","CD16","CD28","CD95","CD3","CD62L","CD8","CCR7","TIME","fraction"
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster1","CD11A+|CD16-|CD3+","Hs90208Bd_C20090205_00.583331.fcs",45619.7578125,6.16410112380981,3.06573724746704,4.11847496032715,0.0831805318593979,1.27607369422913,2.53167343139648,4.50468301773071,6.43507480621338,-0.0913749039173126,3.67909908294678,7183,0.519
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster1","CD11A+|CD16-|CD3+","Hs90210Bd_C20090205_00.583065.fcs",44966.91796875,6.05032396316528,2.86632108688354,3.99005699157715,0.129474207758904,1.6978931427002,1.4018247127533,4.33679342269897,6.44239044189453,0.088107667863369,3.96124720573425,6170.2998046875,0.603
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster1","CD11A+|CD16-|CD3+","Hs90211Bd_C20090205_00.583066.fcs",44327.759765625,6.04053735733032,3.01077079772949,4.00209856033325,0.120323479175568,1.13575381040573,0.842775493860245,4.26242733001709,6.42341017723083,-0.0453002527356148,4.05285429954529,8136.94995117188,0.618
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster1","CD11A+|CD16-|CD3+","T_Hs60003Bd_C200900407A_00.581924.fcs",43139.87890625,6.22151041030884,3.00427174568176,4.2410717010498,0.161959156394005,1.51229131221771,1.46832799911499,4.23308181762695,6.3802318572998,2.88188886642456,4.29996061325073,3232.60009765625,0.349
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster1","CD11A+|CD16-|CD3+","T_Hs60011Bd_C200900505A_00.581822.fcs",58789.798828125,6.06968975067139,3.06450664997101,4.19823598861694,0.113293018192053,2.64070296287537,1.78706133365631,4.42970609664917,5.33520030975342,-0.111322063952684,2.8371274471283,2992.60009765625,0.592
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster1","CD11A+|CD16-|CD3+","T_Hs60012Bd_C200900505A_00.581833.fcs",61640.55859375,6.12499976158142,3.34954833984375,4.13761329650879,0.128935150802135,2.90579426288605,3.17858994007111,4.19061350822449,5.28163313865662,0.100622549653053,2.44455325603485,4535.09985351562,0.538
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","Hs90208Bd_C20090205_00.583331.fcs",40476.83984375,6.18333840370178,1.90148884057999,0.196825765073299,0.176956981420517,0.208597607910633,0.649421274662018,-0.0324025135487318,2.4247841835022,-0.0601325519382954,2.2113893032074,6974.90014648438,0.354
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","Hs90210Bd_C20090205_00.583065.fcs",45828.7578125,6.42076778411865,2.11034870147705,0.401495277881622,0.24799345433712,0.218280017375946,1.15227258205414,0.367557674646378,4.02634191513062,0.215852081775665,2.78849506378174,5779.7001953125,0.217
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","Hs90211Bd_C20090205_00.583066.fcs",38559.359375,5.93275594711304,1.38561522960663,0.475429147481918,0.156055450439453,0.152072861790657,0.432742416858673,-0.129729360342026,6.35750341415405,-1.16441452503204,0.617077469825745,8212.2001953125,0.307
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",27130.48046875,6.29557132720947,0.16393469274044,0.228534922003746,0.10850340873003,0.0820311605930328,0.565574288368225,-0.446707546710968,-2.34808611869812,-0.206455171108246,1.11881005764008,3398.60009765625,0.565
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",50248.91796875,6.48803329467773,1.09649658203125,0.475517421960831,0.172416388988495,-0.534726440906525,1.70247983932495,-0.322939872741699,-0.804890334606171,0.0781213864684105,1.1239001750946,2762.80004882812,0.283
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster2","CD16-|CD3-|CD4-|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",51293.16015625,6.16939067840576,1.37326347827911,0.397078841924667,0.127533882856369,0.0473326146602631,1.09922742843628,0.0776322409510612,2.31775665283203,0.0145873688161373,1.05005240440369,4541.2001953125,0.259
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90208Bd_C20090205_00.583331.fcs","cluster3","CD11A+","Hs90208Bd_C20090205_00.583331.fcs",47130.640625,6.25085973739624,3.11187767982483,2.95439982414246,0.195984467864037,1.00362014770508,2.27549123764038,4.16831970214844,6.11760997772217,0.182573348283768,3.50166749954224,7158.7998046875,0.843
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90210Bd_C20090205_00.583065.fcs","cluster3","CD11A+","Hs90210Bd_C20090205_00.583065.fcs",46796.619140625,6.20581436157227,3.09063684940338,3.02511990070343,0.223054081201553,1.44383984804153,1.46881020069122,4.08256483078003,6.26259255409241,0.225306332111359,3.88269531726837,6143.7001953125,0.904
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/Hs90211Bd_C20090205_00.583066.fcs","cluster3","CD11A+","Hs90211Bd_C20090205_00.583066.fcs",44737.3984375,6.09036350250244,3.01477992534637,3.27910029888153,0.156853072345257,1.01382368803024,0.960201293230057,4.13737034797668,6.48670315742493,-0.223844170570374,3.96418571472168,7857.94995117188,0.788
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster3","CD11A+","T_Hs60003Bd_C200900407A_00.581924.fcs",45805.19921875,6.3788275718689,3.08139753341675,4.11678695678711,0.207792490720749,1.32366251945496,1.49951958656311,4.03786849975586,6.23351192474365,2.71619319915771,4.14629125595093,3131.89990234375,0.479
"Data_SDY736_FCM-1","Data/SDY736/ResultFiles/Flow_cytometry_result/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster3","CD11A+","T_Hs60011Bd_C200900505A_00.581822.fcs",61740.5,6.21058344841003,3.17710888385773,4.09566259384155,0.193136818706989,2.4367938041687,2.06829392910004,4.18728756904602,5.19472050666809,0.044446537271142,2.83690404891968,2947.45007324219,0.828
