"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD45RA","LIVE","CD57","CD3","CD4","KI67","CD28","CCR7","CD8","CD95","TIME","fraction"
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",7966.4404296875,4.45460224151611,0.431392639875412,0.438874483108521,0.0181058896705508,0.0184337645769119,0.0512353517115116,0.120373003184795,0.0520792361348867,0.0521558728069067,0.0587976388633251,0.05931531265378,1563.85003662109,0.632
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",7346.88037109375,4.34673309326172,0.525698065757751,0.460193604230881,0.0139895481988788,0.048008918762207,0.0482808984816074,0.117183037102222,0.057511355727911,0.0773163884878159,0.053036842495203,0.0953227058053017,2236.80004882812,0.577
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-","Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs",7610.400390625,4.42748689651489,0.398900032043457,0.419016301631927,-0.00326457945629954,0.00866449438035488,0.002560033230111,0.149226099252701,0.0479581318795681,0.0491592586040497,0.0324230790138245,0.0762846618890762,4412.60009765625,0.771
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-","Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs",10173.6005859375,4.88525605201721,0.527205914258957,0.524983316659927,-0.00613773171789944,0.0414006765931845,0.0142650310881436,0.191421359777451,0.0655819401144981,0.0822468623518944,0.053834268823266,0.0915667749941349,323.149993896484,0.718
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",51731.28125,5.75949192047119,2.93780636787415,0.435241222381592,0.73051655292511,3.26226592063904,3.46658754348755,0.71533739566803,2.32863736152649,4.26413631439209,-0.100389190018177,0.785059571266174,1129.40002441406,0.119
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",51381.361328125,5.63386201858521,2.7984904050827,0.267936438322067,0.711663872003555,3.41046917438507,3.52003586292267,0.516919195652008,2.31022095680237,4.54829478263855,-0.131938513368368,1.29978573322296,1979.84997558594,0.228
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs",57569.76171875,5.71068668365479,2.73120260238647,0.208951160311699,0.339618176221848,3.55711674690247,3.6584300994873,0.769146144390106,2.39507699012756,4.77775144577026,-0.0909294113516808,0.749306678771973,3544,0.085
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs",51516.361328125,5.79549884796143,1.85430580377579,0.269111916422844,0.825184553861618,3.13960957527161,3.61088061332703,0.633136689662933,2.4511411190033,4.23681545257568,0.0915137939155102,1.44139134883881,279.400009155273,0.138
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67+","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",8169.84033203125,4.54175567626953,0.424650967121124,0.461989402770996,0.00943928863853216,0.0217985715717077,0.0786969587206841,0.929602682590485,0.050694115459919,0.0558760054409504,0.0570323206484318,0.0609860606491566,1585.5,0.331
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67+","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",7602.12036132812,4.42500424385071,0.592414945363998,0.48326313495636,0.0140902427956462,0.0555083677172661,0.0533282775431871,0.937859803438187,0.042787816375494,0.0769089795649052,0.0469585526734591,0.0961885824799538,2068.90002441406,0.298
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67+","Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs",7428.96044921875,4.47732019424438,0.418317168951035,0.42799386382103,0.00651645287871361,0.00750048039481044,0.0121312541887164,0.896293520927429,0.052167072892189,0.0571600720286369,0.0202770605683327,0.0788945928215981,4163.2001953125,0.405
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67+","Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs",10711.4404296875,4.97613000869751,0.559639275074005,0.539790987968445,-0.00427491962909698,0.041500061750412,0.0134074641391635,0.840410172939301,0.0594158694148064,0.0927737057209015,0.0494194999337196,0.0878598093986511,340.399993896484,0.391
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67-","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",7779.60009765625,4.3588399887085,0.432601511478424,0.423696786165237,0.0243356321007013,0.0126103172078729,0.0144063951447606,-0.807016789913177,0.0632619112730026,0.0510071478784084,0.0592226795852184,0.0565855652093887,1552.09997558594,0.301
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67-","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",7260.48046875,4.24853944778442,0.471172302961349,0.427315801382065,0.0139655712991953,0.0441962480545044,0.0391369760036469,-0.737623393535614,0.0669075772166252,0.0786187052726746,0.0589401088654995,0.0941404178738594,2376.19995117188,0.279
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67-","Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs",7789.68017578125,4.37087249755859,0.381668210029602,0.411403596401215,-0.00969294365495443,0.00966149941086769,-0.00355308491270989,-0.76421332359314,0.0398812089115381,0.0428844951093197,0.0430362075567245,0.0722960606217384,4873.2998046875,0.366
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD95-|KI67-","Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs",9857.5205078125,4.78874683380127,0.454749524593353,0.505618512630463,-0.00648918049409986,0.0401344411075115,0.0152427423745394,-0.692396104335785,0.0726689919829369,0.067145936191082,0.0647963657975197,0.0947133749723434,275.799987792969,0.327
