"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD45RA","LIVE","CD57","CD3","CD4","KI67","CD28","CCR7","CD8","CD95","TIME","fraction"
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",7949.16040039062,4.44950675964355,0.430316507816315,0.437479928135872,0.0166575647890568,0.0156977726146579,0.0512353517115116,0.119423698633909,0.0513446200639009,0.0518879592418671,0.0581804662942886,0.0589121729135513,1563.85003662109,0.63
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",7360.92041015625,4.34789180755615,0.527683854103088,0.461200743913651,0.0139992232434452,0.047650407999754,0.048625759780407,0.113899931311607,0.056933281943202,0.0774039328098297,0.0533551406115294,0.0961885824799538,2245.25,0.578
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-","Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs",7619.76025390625,4.42768740653992,0.39865480363369,0.419353321194649,-0.00341079058125615,0.00888660922646523,0.00254414207302034,0.148274064064026,0.0476555991917849,0.0490605048835278,0.032750990241766,0.0762588568031788,4415.25,0.77
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs","cluster1","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-","Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs",10170.720703125,4.88500213623047,0.525855422019958,0.524706423282623,-0.00590435136109591,0.041301291435957,0.0134074641391635,0.192515105009079,0.065575584769249,0.0819660127162933,0.0537635311484337,0.0909057557582855,323.399993896484,0.717
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",51717.6015625,5.75421667098999,2.87631106376648,0.404017001390457,0.700864970684052,3.25536417961121,3.47417998313904,0.71533739566803,2.33766102790833,4.2568211555481,-0.100389190018177,0.787154078483582,1178.09997558594,0.121
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",51381.361328125,5.63386201858521,2.7984904050827,0.267936438322067,0.711663872003555,3.41046917438507,3.52003586292267,0.516919195652008,2.31022095680237,4.54829478263855,-0.131938513368368,1.29978573322296,1979.84997558594,0.228
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60041Bd-C20090810-04.581964.fcs",57569.76171875,5.71068668365479,2.73120260238647,0.208951160311699,0.339618176221848,3.55711674690247,3.6584300994873,0.769146144390106,2.39507699012756,4.77775144577026,-0.0909294113516808,0.749306678771973,3544,0.085
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs","cluster2","CCR7+|CD28+|CD3+|CD4+","Panel 1 Ki67ccr7_Hs60056Bd_C20090921-07.581912.fcs",51660.361328125,5.79938054084778,1.85430580377579,0.286369949579239,0.825184553861618,3.1329824924469,3.61088061332703,0.638032674789429,2.4511411190033,4.21640872955322,0.0915137939155102,1.44139134883881,280.75,0.14
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67+","Panel 1 Ki67ccr7_Hs60022Bd-C20090624-03.581846.fcs",8137.80029296875,4.54062104225159,0.424011170864105,0.460246592760086,0.00895341299474239,0.0217710249125957,0.0805611573159695,0.913763523101807,0.0502141062170267,0.0547234602272511,0.0567308235913515,0.0602576043456793,1590.95001220703,0.332
"Data_SDY736_FCM-2","Data/SDY736/ResultFiles/Flow_cytometry_result/Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67+","Panel 1 Ki67ccr7_Hs60025Bd-C20090713-04.583112.fcs",7520.76025390625,4.41976380348206,0.578218877315521,0.473050609230995,0.0140902427956462,0.0555083677172661,0.0630460642278194,0.91792505979538,0.0435968972742558,0.0774039328098297,0.0469585526734591,0.097624909132719,2130.59997558594,0.31
